"","Gene","ID","Beta","SE","Pval","LogFC","FoldChange","Pval.FDR"
"34","ABCA7","10347","0.333933742204577","0.0750130802687017","8.72238998822105e-05","0.333933742204577","1.2604455025242",0.000211550086453587
"35","ABCA8","10351","0.759015417370389","0.0794792254961369","3.74367933663901e-11","0.759015417370389","1.69233527825643",2.46818806591472e-10
"36","ABCA9","10350","0.241909265493317","0.0789187120193427","0.00424097287276422","0.241909265493317","1.18255662411954",0.00818886818629878
"37","ABCB1","5243","-0.943782693998679","0.0976015396021062","2.7371460539773e-11","-0.943782693998679","0.519868016832517",1.86549684254871e-10
"38","ABCB10","23456","0.0555999284963846","0.0614096446007856","0.371628171333131","0.0555999284963846","1.03929119099743",0.466266531488049
"39","ABCB11","8647","-0.0724342651115329","0.108428697955499","0.508620484735325","-0.0724342651115329","0.951031963455757",0.600729107848367
"40","ABCB4","5244","-1.58583472866675","0.0887686812924098","7.47353323060066e-19","-1.58583472866675","0.333131866793927",4.25485666331641e-17
"41","ABCB5","340273","0.00959118086505337","0.0745659944404292","0.89841086861982","0.00959118086505337","1.00667024764426",0.928578637344974
"42","ABCB6","10058","-0.0853606252318393","0.0500164967310377","0.0970064976837396","-0.0853606252318393","0.942548900948632",0.146030457348166
"43","ABCB7","22","-0.300760463095493","0.0664924645481621","7.06722393641035e-05","-0.300760463095493","0.811824360501728",0.000173265402773188
"44","ABCB8","11194","0.025563769836665","0.0854009219064121","0.766504150898571","0.025563769836665","1.01787737590788",0.824720345378896
"45","ABCB9","23457","0.128954233655181","0.0677547699506834","0.0655024245885576","0.128954233655181","1.09350076801417",0.102444357943728
"46","ABCC1","4363","-0.205045936424927","0.139238681840452","0.150050606955551","-0.205045936424927","0.867511064549786",0.214880982669964
"47","ABCC10","89845","-0.161326489652944","0.0488490271974194","0.00226053161268032","-0.161326489652944","0.894202516040624",0.00453603958426272
"48","ABCC11","85320","-0.0568173223344514","0.0917020946290926","0.539660686328352","-0.0568173223344514","0.961382653365549",0.630020153696929
"49","ABCC12","94160","0.0980057400992975","0.0828414869605481","0.244995417489577","0.0980057400992975","1.07029295682875",0.329337874227986
"50","ABCC13","150000","0.0574037650457581","0.0818903806115354","0.488083729106353","0.0574037650457581","1.04059145464966",0.580548224441298
"51","ABCC2","1244","0.040763539674566","0.0884799527127753","0.647940546727","0.040763539674566","1.02865809515449",0.726146054882978
"52","ABCC3","8714","-2.92490445708476","0.263303789618301","7.39142575089952e-13","-2.92490445708476","0.131678849677232",7.2263235359343e-12
"53","ABCC4","10257","-1.67817828462687","0.0801704430717859","5.29290746650199e-21","-1.67817828462687","0.312476958143162",6.79286361633103e-19
"54","ABCC5","10057","1.17300809350005","0.088382296142226","5.2642117670222e-15","1.17300809350005","2.25481347372906",9.16335896549244e-14
"55","ABCC6","368","-0.421057541754339","0.0612741903114189","6.50605962225317e-08","-0.421057541754339","0.746876938846504",2.4089918562201e-07
"56","ABCC8","6833","1.3678211216497","0.14677817874825","6.87874277087895e-11","1.3678211216497","2.58080496957526",4.288665315858e-10
"57","ABCC9","10060","0.326272043173393","0.0726463632556217","7.76492406944137e-05","0.326272043173393","1.25376941638377",0.000189450636551668
"58","ABCD1","215","-0.619615293853222","0.0531013451048731","1.94641276775254e-13","-0.619615293853222","0.650844457452353",2.18506115306482e-12
"59","ABCD2","225","0.378300064165627","0.0957984994506964","0.000374794238898828","0.378300064165627","1.29980937991568",0.000833340765509301
"60","ABCD4","5826","-0.0328301811400705","0.0716962770017326","0.649932842256906","-0.0328301811400705","0.977500820736816",0.727678764094232
"61","ABCE1","6059","-0.299806226658859","0.0509258448599885","1.2069097772281e-06","-0.299806226658859","0.81236150010075",3.74614504331673e-06
"62","ABCF1","23","-0.18099936244836","0.0329597472868441","3.94660700819757e-06","-0.18099936244836","0.88209175500854",1.14125294122864e-05
"63","ABCF2","10061","-0.574901311570289","0.0525596568072308","1.11803238532899e-12","-0.574901311570289","0.67133217270412",1.03556467543867e-11
"64","ABCF3","55324","-0.0428210316694678","0.0480462808253577","0.379061438470293","-0.0428210316694678","0.970754885797046",0.473951983503477
"65","ABCG1","9619","-0.377191381248947","0.0773413838781702","2.4785953853432e-05","-0.377191381248947","0.769935031442452",6.47281402235513e-05
"66","ABCG2","9429","0.0206832746920132","0.0782335434035453","0.793084262919428","0.0206832746920132","1.01443981480128",0.846463322126423
"67","ABCG4","64137","0.508435353851616","0.0974962396092448","9.03708657687843e-06","0.508435353851616","1.42250660752912",2.49376164577709e-05
"68","ABCG5","64240","-0.0687614551227011","0.0914364585212572","0.457217625913879","-0.0687614551227011","0.953456183097535",0.551326039241961
"69","ABCG8","64241","-0.0726647056746583","0.0895277810328414","0.422641883856663","-0.0726647056746583","0.950880067987142",0.518044186483279
